rocket,length,stars,reward,tier,rarity,count,seen,prop
millenium_chicken,standard,3,shell_stone,T1,common,2195,16,0.007289293849658315
millenium_chicken,standard,3,beak_of_midas,T1,common,2195,40,0.018223234624145785
millenium_chicken,standard,3,mercurys_lens,T1,common,2195,71,0.03234624145785877
millenium_chicken,standard,3,ornate_gusset,T1,common,2195,112,0.0510250569476082
millenium_chicken,standard,3,tachyon_stone,T1,common,2195,17,0.007744874715261959
millenium_chicken,standard,3,tungsten_ankh,T1,common,2195,93,0.04236902050113895
millenium_chicken,standard,3,gold_meteorite,T1,common,2195,294,0.13394077448747152
millenium_chicken,standard,3,solar_titanium,T1,common,2195,302,0.13758542141230068
millenium_chicken,standard,3,tau_ceti_geode,T1,common,2195,288,0.13120728929384967
millenium_chicken,standard,3,aurelian_brooch,T1,common,2195,87,0.03963553530751709
millenium_chicken,standard,3,aurelian_brooch,T2,common,2195,7,0.0031890660592255125
millenium_chicken,standard,3,carved_rainstick,T1,common,2195,5,0.002277904328018223
millenium_chicken,standard,3,demeters_necklace,T2,common,2195,88,0.04009111617312073
millenium_chicken,standard,3,demeters_necklace,T2,rare,2195,4,0.0018223234624145787
millenium_chicken,standard,3,demeters_necklace,T1,common,2195,58,0.02642369020501139
millenium_chicken,standard,3,vial_martian_dust,T1,common,2195,93,0.04236902050113895
millenium_chicken,standard,3,life_stone_fragment,T1,common,2195,1,0.00045558086560364467
millenium_chicken,standard,3,neodymium_medallion,T1,common,2195,148,0.0674259681093394
millenium_chicken,standard,3,soul_stone_fragment,T1,common,2195,10,0.004555808656036446
millenium_chicken,standard,3,interstellar_compass,T1,common,2195,1,0.00045558086560364467
millenium_chicken,standard,3,lunar_stone_fragment,T1,common,2195,66,0.030068337129840545
millenium_chicken,standard,3,shell_stone_fragment,T1,common,2195,68,0.030979498861047835
millenium_chicken,standard,3,terra_stone_fragment,T1,common,2195,3,0.001366742596810934
millenium_chicken,standard,3,quantum_stone_fragment,T1,common,2195,26,0.01184510250569476
millenium_chicken,standard,3,tachyon_stone_fragment,T1,common,2195,95,0.04328018223234624
millenium_chicken,standard,3,dilithium_stone_fragment,T1,common,2195,6,0.002733485193621868
millenium_chicken,standard,1,lunar_stone,T1,common,5084,28,0.0055074744295830055
millenium_chicken,standard,1,lunar_totem,T2,common,5084,146,0.028717545239968528
millenium_chicken,standard,1,lunar_totem,T2,rare,5084,7,0.0013768686073957514
millenium_chicken,standard,1,lunar_totem,T1,common,5084,61,0.011998426435877263
millenium_chicken,standard,1,puzzle_cube,T1,common,5084,53,0.010424862313139261
millenium_chicken,standard,1,puzzle_cube,T2,common,5084,136,0.02675059008654603
millenium_chicken,standard,1,puzzle_cube,T2,epic,5084,2,0.0003933910306845004
millenium_chicken,standard,1,shell_stone,T1,common,5084,25,0.004917387883556255
millenium_chicken,standard,1,beak_of_midas,T1,common,5084,89,0.017505900865460267
millenium_chicken,standard,1,mercurys_lens,T1,common,5084,167,0.03284815106215578
millenium_chicken,standard,1,ornate_gusset,T1,common,5084,295,0.058025177025963805
millenium_chicken,standard,1,tachyon_stone,T1,common,5084,45,0.00885129819040126
millenium_chicken,standard,1,tungsten_ankh,T1,common,5084,212,0.041699449252557044
millenium_chicken,standard,1,gold_meteorite,T1,common,5084,648,0.12745869394177814
millenium_chicken,standard,1,solar_titanium,T1,common,5084,698,0.13729346970889064
millenium_chicken,standard,1,tau_ceti_geode,T1,common,5084,671,0.1319826907946499
millenium_chicken,standard,1,aurelian_brooch,T1,common,5084,226,0.04445318646734855
millenium_chicken,standard,1,aurelian_brooch,T2,common,5084,24,0.004720692368214005
millenium_chicken,standard,1,carved_rainstick,T1,common,5084,7,0.0013768686073957514
millenium_chicken,standard,1,demeters_necklace,T1,common,5084,120,0.023603461841070025
millenium_chicken,standard,1,demeters_necklace,T2,common,5084,180,0.03540519276160504
millenium_chicken,standard,1,demeters_necklace,T2,rare,5084,7,0.0013768686073957514
millenium_chicken,standard,1,vial_martian_dust,T1,common,5084,186,0.036585365853658534
millenium_chicken,standard,1,life_stone_fragment,T1,common,5084,3,0.0005900865460267506
millenium_chicken,standard,1,neodymium_medallion,T1,common,5084,314,0.06176239181746656
millenium_chicken,standard,1,soul_stone_fragment,T1,common,5084,52,0.010228166797797011
millenium_chicken,standard,1,interstellar_compass,T1,common,5084,1,0.0001966955153422502
millenium_chicken,standard,1,lunar_stone_fragment,T1,common,5084,199,0.039142407553107786
millenium_chicken,standard,1,shell_stone_fragment,T1,common,5084,166,0.032651455546813535
millenium_chicken,standard,1,terra_stone_fragment,T1,common,5084,7,0.0013768686073957514
millenium_chicken,standard,1,quantum_stone_fragment,T1,common,5084,68,0.013375295043273014
millenium_chicken,standard,1,tachyon_stone_fragment,T1,common,5084,227,0.04464988198269079
millenium_chicken,standard,1,dilithium_stone_fragment,T1,common,5084,14,0.0027537372147915028
millenium_chicken,standard,4,lunar_totem,T2,common,22,1,0.045454545454545456
millenium_chicken,standard,4,shell_stone,T1,common,22,1,0.045454545454545456
millenium_chicken,standard,4,mercurys_lens,T1,common,22,2,0.09090909090909091
millenium_chicken,standard,4,ornate_gusset,T1,common,22,1,0.045454545454545456
millenium_chicken,standard,4,gold_meteorite,T1,common,22,4,0.18181818181818182
millenium_chicken,standard,4,solar_titanium,T1,common,22,4,0.18181818181818182
millenium_chicken,standard,4,tau_ceti_geode,T1,common,22,1,0.045454545454545456
millenium_chicken,standard,4,demeters_necklace,T1,common,22,1,0.045454545454545456
millenium_chicken,standard,4,demeters_necklace,T2,common,22,1,0.045454545454545456
millenium_chicken,standard,4,vial_martian_dust,T1,common,22,2,0.09090909090909091
millenium_chicken,standard,4,neodymium_medallion,T1,common,22,1,0.045454545454545456
millenium_chicken,standard,4,soul_stone_fragment,T1,common,22,1,0.045454545454545456
millenium_chicken,standard,4,shell_stone_fragment,T1,common,22,2,0.09090909090909091
bcr,extended,2,lunar_stone,T1,common,15199,106,0.0069741430357260345
bcr,extended,2,lunar_totem,T1,common,15199,323,0.021251398118297255
bcr,extended,2,lunar_totem,T2,rare,15199,37,0.002434370682281729
bcr,extended,2,lunar_totem,T2,common,15199,408,0.02684387130732285
bcr,extended,2,puzzle_cube,T1,common,15199,265,0.017435357589315085
bcr,extended,2,puzzle_cube,T2,common,15199,456,0.030001973814066715
bcr,extended,2,puzzle_cube,T2,epic,15199,9,0.0005921442200144746
bcr,extended,2,shell_stone,T1,common,15199,183,0.012040265806960984
bcr,extended,2,beak_of_midas,T1,common,15199,91,0.005987236002368577
bcr,extended,2,mercurys_lens,T1,common,15199,152,0.010000657938022238
bcr,extended,2,ornate_gusset,T1,common,15199,874,0.05750378314362787
bcr,extended,2,tachyon_stone,T1,common,15199,94,0.006184617409040068
bcr,extended,2,tungsten_ankh,T1,common,15199,772,0.050792815316797156
bcr,extended,2,gold_meteorite,T1,common,15199,2695,0.17731429699322324
bcr,extended,2,solar_titanium,T1,common,15199,1181,0.07770248042634384
bcr,extended,2,tau_ceti_geode,T1,common,15199,2247,0.14783867359694716
bcr,extended,2,aurelian_brooch,T1,common,15199,733,0.048226857030067766
bcr,extended,2,aurelian_brooch,T2,common,15199,7,0.0004605566155668136
bcr,extended,2,demeters_necklace,T2,common,15199,249,0.0163826567537338
bcr,extended,2,demeters_necklace,T2,rare,15199,14,0.0009211132311336272
bcr,extended,2,demeters_necklace,T1,common,15199,502,0.03302848871636292
bcr,extended,2,vial_martian_dust,T1,common,15199,638,0.041976445818803866
bcr,extended,2,neodymium_medallion,T1,common,15199,387,0.02546220146062241
bcr,extended,2,soul_stone_fragment,T1,common,15199,26,0.0017106388578195934
bcr,extended,2,lunar_stone_fragment,T1,common,15199,1070,0.07039936837949864
bcr,extended,2,shell_stone_fragment,T1,common,15199,864,0.056845845121389564
bcr,extended,2,quantum_stone_fragment,T1,common,15199,43,0.002829133495624712
bcr,extended,2,tachyon_stone_fragment,T1,common,15199,772,0.050792815316797156
bcr,extended,2,dilithium_stone_fragment,T1,common,15199,1,6.579380222383051e-05
bcr,extended,1,lunar_stone,T1,common,14866,103,0.006928561818915647
bcr,extended,1,lunar_totem,T2,common,14866,398,0.026772501009013856
bcr,extended,1,lunar_totem,T2,rare,14866,27,0.001816224942822548
bcr,extended,1,lunar_totem,T1,common,14866,325,0.021861966904345487
bcr,extended,1,puzzle_cube,T1,common,14866,238,0.016009686533028387
bcr,extended,1,puzzle_cube,T2,common,14866,424,0.028521458361361496
bcr,extended,1,puzzle_cube,T2,epic,14866,3,0.00020180277142472757
bcr,extended,1,shell_stone,T1,common,14866,182,0.012242701466433472
bcr,extended,1,beak_of_midas,T1,common,14866,89,0.0059868155522669175
bcr,extended,1,mercurys_lens,T1,common,14866,157,0.010561011704560743
bcr,extended,1,ornate_gusset,T1,common,14866,874,0.05879187407507063
bcr,extended,1,tachyon_stone,T1,common,14866,100,0.006726759047490919
bcr,extended,1,tungsten_ankh,T1,common,14866,728,0.04897080586573389
bcr,extended,1,gold_meteorite,T1,common,14866,2712,0.18242970536795372
bcr,extended,1,solar_titanium,T1,common,14866,1165,0.0783667429032692
bcr,extended,1,tau_ceti_geode,T1,common,14866,2223,0.14953585362572314
bcr,extended,1,aurelian_brooch,T1,common,14866,708,0.04762545405623571
bcr,extended,1,aurelian_brooch,T2,common,14866,6,0.00040360554284945513
bcr,extended,1,demeters_necklace,T2,common,14866,208,0.013991658818781111
bcr,extended,1,demeters_necklace,T2,rare,14866,16,0.001076281447598547
bcr,extended,1,demeters_necklace,T1,common,14866,464,0.031212161980357863
bcr,extended,1,vial_martian_dust,T1,common,14866,652,0.04385846898964079
bcr,extended,1,neodymium_medallion,T1,common,14866,376,0.025292614018565855
bcr,extended,1,soul_stone_fragment,T1,common,14866,25,0.0016816897618727297
bcr,extended,1,lunar_stone_fragment,T1,common,14866,1023,0.0688147450558321
bcr,extended,1,shell_stone_fragment,T1,common,14866,785,0.05280505852280371
bcr,extended,1,quantum_stone_fragment,T1,common,14866,52,0.003497914704695278
bcr,extended,1,tachyon_stone_fragment,T1,common,14866,802,0.05394860756087717
bcr,extended,1,dilithium_stone_fragment,T1,common,14866,1,6.72675904749092e-05
bcr,extended,0,lunar_stone,T1,common,3598,26,0.007226236798221234
bcr,extended,0,lunar_totem,T2,common,3598,97,0.026959421901056144
bcr,extended,0,lunar_totem,T2,rare,3598,5,0.0013896609227348527
bcr,extended,0,lunar_totem,T1,common,3598,70,0.019455252918287938
bcr,extended,0,puzzle_cube,T1,common,3598,55,0.015286270150083379
bcr,extended,0,puzzle_cube,T2,common,3598,93,0.02584769316286826
bcr,extended,0,puzzle_cube,T2,epic,3598,2,0.0005558643690939411
bcr,extended,0,shell_stone,T1,common,3598,53,0.014730405780989438
bcr,extended,0,beak_of_midas,T1,common,3598,27,0.007504168982768205
bcr,extended,0,mercurys_lens,T1,common,3598,37,0.01028349082823791
bcr,extended,0,ornate_gusset,T1,common,3598,226,0.06281267370761534
bcr,extended,0,tachyon_stone,T1,common,3598,19,0.0052807115063924406
bcr,extended,0,tungsten_ankh,T1,common,3598,187,0.051973318510283494
bcr,extended,0,gold_meteorite,T1,common,3598,658,0.1828793774319066
bcr,extended,0,solar_titanium,T1,common,3598,264,0.07337409672040023
bcr,extended,0,tau_ceti_geode,T1,common,3598,548,0.15230683713173984
bcr,extended,0,aurelian_brooch,T1,common,3598,169,0.04697053918843802
bcr,extended,0,demeters_necklace,T1,common,3598,110,0.030572540300166758
bcr,extended,0,demeters_necklace,T2,common,3598,53,0.014730405780989438
bcr,extended,0,demeters_necklace,T2,rare,3598,6,0.0016675931072818232
bcr,extended,0,vial_martian_dust,T1,common,3598,161,0.04474708171206226
bcr,extended,0,neodymium_medallion,T1,common,3598,87,0.024180100055586438
bcr,extended,0,soul_stone_fragment,T1,common,3598,4,0.0011117287381878821
bcr,extended,0,lunar_stone_fragment,T1,common,3598,213,0.05919955530850472
bcr,extended,0,shell_stone_fragment,T1,common,3598,216,0.06003335186214564
bcr,extended,0,quantum_stone_fragment,T1,common,3598,14,0.0038910505836575876
bcr,extended,0,tachyon_stone_fragment,T1,common,3598,198,0.055030572540300166
bcr,extended,3,lunar_stone,T1,common,16555,126,0.007610993657505285
bcr,extended,3,lunar_totem,T2,common,16555,491,0.02965871337964361
bcr,extended,3,lunar_totem,T2,rare,16555,38,0.002295379039565086
bcr,extended,3,lunar_totem,T1,common,16555,322,0.01945031712473573
bcr,extended,3,puzzle_cube,T1,common,16555,279,0.016852914527333132
bcr,extended,3,puzzle_cube,T2,common,16555,450,0.02718212020537602
bcr,extended,3,puzzle_cube,T2,epic,16555,14,0.0008456659619450317
bcr,extended,3,shell_stone,T1,common,16555,184,0.011114466928420417
bcr,extended,3,beak_of_midas,T1,common,16555,115,0.00694654183026276
bcr,extended,3,mercurys_lens,T1,common,16555,163,0.00984596798550287
bcr,extended,3,ornate_gusset,T1,common,16555,960,0.057988523104802174
bcr,extended,3,tachyon_stone,T1,common,16555,109,0.0065841135608577465
bcr,extended,3,tungsten_ankh,T1,common,16555,803,0.04850498338870432
bcr,extended,3,gold_meteorite,T1,common,16555,3017,0.18224101479915433
bcr,extended,3,solar_titanium,T1,common,16555,1244,0.07514346118997282
bcr,extended,3,tau_ceti_geode,T1,common,16555,2389,0.14430685593476292
bcr,extended,3,aurelian_brooch,T1,common,16555,804,0.04856538810027182
bcr,extended,3,aurelian_brooch,T2,common,16555,11,0.000664451827242525
bcr,extended,3,demeters_necklace,T2,common,16555,228,0.013772274237390516
bcr,extended,3,demeters_necklace,T2,rare,16555,15,0.000906070673512534
bcr,extended,3,demeters_necklace,T1,common,16555,519,0.03135004530353368
bcr,extended,3,vial_martian_dust,T1,common,16555,774,0.046753246753246755
bcr,extended,3,neodymium_medallion,T1,common,16555,374,0.022591362126245847
bcr,extended,3,soul_stone_fragment,T1,common,16555,24,0.0014497130776200543
bcr,extended,3,lunar_stone_fragment,T1,common,16555,1178,0.07115675022651767
bcr,extended,3,shell_stone_fragment,T1,common,16555,967,0.05841135608577469
bcr,extended,3,quantum_stone_fragment,T1,common,16555,51,0.0030806402899426154
bcr,extended,3,tachyon_stone_fragment,T1,common,16555,905,0.05466626396858955
bcr,extended,3,dilithium_stone_fragment,T1,common,16555,1,6.040471156750227e-05
bcr,extended,4,lunar_stone,T1,common,12850,103,0.008015564202334631
bcr,extended,4,lunar_totem,T2,common,12850,352,0.027392996108949415
bcr,extended,4,lunar_totem,T2,rare,12850,25,0.0019455252918287938
bcr,extended,4,lunar_totem,T1,common,12850,311,0.024202334630350195
bcr,extended,4,puzzle_cube,T2,common,12850,359,0.027937743190661477
bcr,extended,4,puzzle_cube,T2,epic,12850,9,0.0007003891050583658
bcr,extended,4,puzzle_cube,T1,common,12850,204,0.015875486381322957
bcr,extended,4,shell_stone,T1,common,12850,117,0.009105058365758754
bcr,extended,4,beak_of_midas,T1,common,12850,88,0.006848249027237354
bcr,extended,4,mercurys_lens,T1,common,12850,149,0.01159533073929961
bcr,extended,4,ornate_gusset,T1,common,12850,702,0.05463035019455253
bcr,extended,4,tachyon_stone,T1,common,12850,70,0.005447470817120622
bcr,extended,4,tungsten_ankh,T1,common,12850,637,0.04957198443579767
bcr,extended,4,gold_meteorite,T1,common,12850,2393,0.18622568093385214
bcr,extended,4,solar_titanium,T1,common,12850,987,0.07680933852140077
bcr,extended,4,tau_ceti_geode,T1,common,12850,1929,0.15011673151750973
bcr,extended,4,aurelian_brooch,T1,common,12850,590,0.045914396887159536
bcr,extended,4,aurelian_brooch,T2,common,12850,14,0.0010894941634241246
bcr,extended,4,demeters_necklace,T1,common,12850,428,0.03330739299610895
bcr,extended,4,demeters_necklace,T2,common,12850,185,0.014396887159533073
bcr,extended,4,demeters_necklace,T2,rare,12850,8,0.000622568093385214
bcr,extended,4,vial_martian_dust,T1,common,12850,575,0.04474708171206226
bcr,extended,4,neodymium_medallion,T1,common,12850,283,0.022023346303501945
bcr,extended,4,soul_stone_fragment,T1,common,12850,17,0.0013229571984435798
bcr,extended,4,lunar_stone_fragment,T1,common,12850,865,0.06731517509727626
bcr,extended,4,shell_stone_fragment,T1,common,12850,746,0.058054474708171204
bcr,extended,4,quantum_stone_fragment,T1,common,12850,50,0.0038910505836575876
bcr,extended,4,tachyon_stone_fragment,T1,common,12850,652,0.05073929961089494
bcr,extended,4,dilithium_stone_fragment,T1,common,12850,2,0.0001556420233463035
bcr,standard,4,lunar_stone,T1,common,15738,18,0.001143728555089592
bcr,standard,4,lunar_totem,T1,common,15738,470,0.029864023382894903
bcr,standard,4,lunar_totem,T2,common,15738,559,0.03551912568306011
bcr,standard,4,lunar_totem,T2,rare,15738,27,0.001715592832634388
bcr,standard,4,puzzle_cube,T1,common,15738,411,0.02611513534121235
bcr,standard,4,puzzle_cube,T2,common,15738,607,0.03856906849663236
bcr,standard,4,puzzle_cube,T2,epic,15738,17,0.0010801880798068369
bcr,standard,4,shell_stone,T1,common,15738,64,0.004066590418096328
bcr,standard,4,beak_of_midas,T1,common,15738,2,0.00012708095056551024
bcr,standard,4,mercurys_lens,T1,common,15738,47,0.0029864023382894906
bcr,standard,4,ornate_gusset,T1,common,15738,1243,0.07898081077646461
bcr,standard,4,tachyon_stone,T1,common,15738,12,0.0007624857033930614
bcr,standard,4,tungsten_ankh,T1,common,15738,1204,0.07650273224043716
bcr,standard,4,gold_meteorite,T1,common,15738,3564,0.22645825390773924
bcr,standard,4,solar_titanium,T1,common,15738,357,0.022683949675943577
bcr,standard,4,tau_ceti_geode,T1,common,15738,1916,0.1217435506417588
bcr,standard,4,aurelian_brooch,T1,common,15738,1082,0.06875079425594104
bcr,standard,4,demeters_necklace,T1,common,15738,739,0.04695641123395603
bcr,standard,4,demeters_necklace,T2,common,15738,81,0.005146778497903164
bcr,standard,4,demeters_necklace,T2,rare,15738,1,6.354047528275512e-05
bcr,standard,4,vial_martian_dust,T1,common,15738,957,0.060808234845596644
bcr,standard,4,neodymium_medallion,T1,common,15738,240,0.015249714067861228
bcr,standard,4,lunar_stone_fragment,T1,common,15738,1006,0.06392171813445165
bcr,standard,4,shell_stone_fragment,T1,common,15738,805,0.051150082602617865
bcr,standard,4,tachyon_stone_fragment,T1,common,15738,309,0.01963400686237133
bcr,standard,2,lunar_stone,T1,common,11122,26,0.002337709045135767
bcr,standard,2,lunar_totem,T1,common,11122,363,0.03263801474554936
bcr,standard,2,lunar_totem,T2,common,11122,446,0.04010070131271354
bcr,standard,2,lunar_totem,T2,rare,11122,22,0.0019780614997302643
bcr,standard,2,puzzle_cube,T2,common,11122,438,0.03938140622190254
bcr,standard,2,puzzle_cube,T2,epic,11122,9,0.0008092069771623809
bcr,standard,2,puzzle_cube,T1,common,11122,268,0.024096385542168676
bcr,standard,2,shell_stone,T1,common,11122,41,0.0036863873404064016
bcr,standard,2,mercurys_lens,T1,common,11122,25,0.002247797158784391
bcr,standard,2,ornate_gusset,T1,common,11122,878,0.07894263621650782
bcr,standard,2,tachyon_stone,T1,common,11122,8,0.0007192950908110052
bcr,standard,2,tungsten_ankh,T1,common,11122,822,0.07390757058083079
bcr,standard,2,gold_meteorite,T1,common,11122,2542,0.2285560151051969
bcr,standard,2,solar_titanium,T1,common,11122,248,0.02229814781514116
bcr,standard,2,tau_ceti_geode,T1,common,11122,1358,0.12210034166516813
bcr,standard,2,aurelian_brooch,T1,common,11122,742,0.06671461967272073
bcr,standard,2,demeters_necklace,T1,common,11122,493,0.0443265599712282
bcr,standard,2,demeters_necklace,T2,common,11122,48,0.004315770544866032
bcr,standard,2,vial_martian_dust,T1,common,11122,691,0.062129113468800574
bcr,standard,2,neodymium_medallion,T1,common,11122,161,0.01447581370257148
bcr,standard,2,lunar_stone_fragment,T1,common,11122,668,0.060061140082718935
bcr,standard,2,shell_stone_fragment,T1,common,11122,599,0.053857219924474016
bcr,standard,2,tachyon_stone_fragment,T1,common,11122,226,0.020320086315410896
bcr,standard,3,lunar_stone,T1,common,14905,26,0.0017443810801744382
bcr,standard,3,lunar_totem,T2,common,14905,548,0.03676618584367662
bcr,standard,3,lunar_totem,T2,rare,14905,27,0.0018114726601811473
bcr,standard,3,lunar_totem,T1,common,14905,434,0.029117745722911776
bcr,standard,3,puzzle_cube,T1,common,14905,378,0.025360617242536063
bcr,standard,3,puzzle_cube,T2,common,14905,577,0.038711841663871184
bcr,standard,3,puzzle_cube,T2,epic,14905,20,0.0013418316001341832
bcr,standard,3,shell_stone,T1,common,14905,74,0.004964776920496477
bcr,standard,3,beak_of_midas,T1,common,14905,2,0.00013418316001341833
bcr,standard,3,mercurys_lens,T1,common,14905,48,0.0032203958403220394
bcr,standard,3,ornate_gusset,T1,common,14905,1182,0.07930224756793022
bcr,standard,3,tachyon_stone,T1,common,14905,13,0.0008721905400872191
bcr,standard,3,tungsten_ankh,T1,common,14905,1088,0.07299563904729957
bcr,standard,3,gold_meteorite,T1,common,14905,3335,0.22375041932237505
bcr,standard,3,solar_titanium,T1,common,14905,325,0.021804763502180476
bcr,standard,3,tau_ceti_geode,T1,common,14905,1798,0.12063066085206306
bcr,standard,3,aurelian_brooch,T1,common,14905,1068,0.07165380744716537
bcr,standard,3,demeters_necklace,T1,common,14905,704,0.047232472324723246
bcr,standard,3,demeters_necklace,T2,common,14905,76,0.005098960080509896
bcr,standard,3,demeters_necklace,T2,rare,14905,2,0.00013418316001341833
bcr,standard,3,vial_martian_dust,T1,common,14905,984,0.06601811472660181
bcr,standard,3,neodymium_medallion,T1,common,14905,201,0.01348540758134854
bcr,standard,3,lunar_stone_fragment,T1,common,14905,950,0.0637370010063737
bcr,standard,3,shell_stone_fragment,T1,common,14905,772,0.05179469976517947
bcr,standard,3,tachyon_stone_fragment,T1,common,14905,273,0.0183160013418316
bcr,standard,1,lunar_stone,T1,common,6832,15,0.002195550351288056
bcr,standard,1,lunar_totem,T2,common,6832,282,0.041276346604215454
bcr,standard,1,lunar_totem,T2,rare,6832,14,0.0020491803278688526
bcr,standard,1,lunar_totem,T1,common,6832,195,0.02854215456674473
bcr,standard,1,puzzle_cube,T2,common,6832,241,0.0352751756440281
bcr,standard,1,puzzle_cube,T2,epic,6832,4,0.000585480093676815
bcr,standard,1,puzzle_cube,T1,common,6832,149,0.021809133489461358
bcr,standard,1,shell_stone,T1,common,6832,24,0.00351288056206089
bcr,standard,1,beak_of_midas,T1,common,6832,2,0.0002927400468384075
bcr,standard,1,mercurys_lens,T1,common,6832,19,0.0027810304449648712
bcr,standard,1,ornate_gusset,T1,common,6832,555,0.08123536299765809
bcr,standard,1,tachyon_stone,T1,common,6832,4,0.000585480093676815
bcr,standard,1,tungsten_ankh,T1,common,6832,507,0.0742096018735363
bcr,standard,1,gold_meteorite,T1,common,6832,1600,0.234192037470726
bcr,standard,1,solar_titanium,T1,common,6832,129,0.018881733021077284
bcr,standard,1,tau_ceti_geode,T1,common,6832,817,0.11958430913348946
bcr,standard,1,aurelian_brooch,T1,common,6832,487,0.07128220140515222
bcr,standard,1,demeters_necklace,T1,common,6832,329,0.04815573770491803
bcr,standard,1,demeters_necklace,T2,common,6832,40,0.00585480093676815
bcr,standard,1,demeters_necklace,T2,rare,6832,1,0.00014637002341920375
bcr,standard,1,vial_martian_dust,T1,common,6832,419,0.06132903981264637
bcr,standard,1,neodymium_medallion,T1,common,6832,112,0.01639344262295082
bcr,standard,1,lunar_stone_fragment,T1,common,6832,431,0.06308548009367682
bcr,standard,1,shell_stone_fragment,T1,common,6832,348,0.050936768149882905
bcr,standard,1,tachyon_stone_fragment,T1,common,6832,108,0.015807962529274005
bcr,standard,0,lunar_stone,T1,common,3126,2,0.0006397952655150352
bcr,standard,0,lunar_totem,T1,common,3126,91,0.0291106845809341
bcr,standard,0,lunar_totem,T2,common,3126,129,0.04126679462571977
bcr,standard,0,lunar_totem,T2,rare,3126,6,0.0019193857965451055
bcr,standard,0,puzzle_cube,T1,common,3126,82,0.026231605886116442
bcr,standard,0,puzzle_cube,T2,common,3126,110,0.035188739603326934
bcr,standard,0,puzzle_cube,T2,epic,3126,2,0.0006397952655150352
bcr,standard,0,shell_stone,T1,common,3126,12,0.003838771593090211
bcr,standard,0,mercurys_lens,T1,common,3126,12,0.003838771593090211
bcr,standard,0,ornate_gusset,T1,common,3126,226,0.07229686500319897
bcr,standard,0,tachyon_stone,T1,common,3126,5,0.001599488163787588
bcr,standard,0,tungsten_ankh,T1,common,3126,233,0.0745361484325016
bcr,standard,0,gold_meteorite,T1,common,3126,737,0.23576455534229046
bcr,standard,0,solar_titanium,T1,common,3126,62,0.01983365323096609
bcr,standard,0,tau_ceti_geode,T1,common,3126,387,0.1238003838771593
bcr,standard,0,aurelian_brooch,T1,common,3126,200,0.06397952655150352
bcr,standard,0,demeters_necklace,T2,common,3126,20,0.006397952655150352
bcr,standard,0,demeters_necklace,T1,common,3126,142,0.045425463851567496
bcr,standard,0,vial_martian_dust,T1,common,3126,201,0.06429942418426103
bcr,standard,0,neodymium_medallion,T1,common,3126,45,0.014395393474088292
bcr,standard,0,lunar_stone_fragment,T1,common,3126,195,0.06238003838771593
bcr,standard,0,shell_stone_fragment,T1,common,3126,165,0.052783109404990404
bcr,standard,0,tachyon_stone_fragment,T1,common,3126,62,0.01983365323096609
bcr,short,3,lunar_stone,T1,common,66464,1,1.5045739046701974e-05
bcr,short,3,lunar_totem,T1,common,66464,2769,0.04166165142031777
bcr,short,3,lunar_totem,T2,common,66464,3269,0.04918452094366875
bcr,short,3,lunar_totem,T2,rare,66464,115,0.001730259990370727
bcr,short,3,puzzle_cube,T1,common,66464,2167,0.032604116514203176
bcr,short,3,puzzle_cube,T2,common,66464,2236,0.033642272508425615
bcr,short,3,puzzle_cube,T2,epic,66464,29,0.00043632643235435724
bcr,short,3,shell_stone,T1,common,66464,24,0.0003610977371208474
bcr,short,3,ornate_gusset,T1,common,66464,3221,0.04846232546942706
bcr,short,3,tungsten_ankh,T1,common,66464,6676,0.10044535387578238
bcr,short,3,gold_meteorite,T1,common,66464,21783,0.3277413336543091
bcr,short,3,tau_ceti_geode,T1,common,66464,3390,0.051005055368319695
bcr,short,3,aurelian_brooch,T1,common,66464,6195,0.09320835339431872
bcr,short,3,demeters_necklace,T1,common,66464,4141,0.062304405392392875
bcr,short,3,vial_martian_dust,T1,common,66464,5801,0.08728033220991815
bcr,short,3,neodymium_medallion,T1,common,66464,149,0.002241815117958594
bcr,short,3,lunar_stone_fragment,T1,common,66464,2495,0.037539118921521425
bcr,short,3,shell_stone_fragment,T1,common,66464,1919,0.02887277323062109
bcr,short,3,tachyon_stone_fragment,T1,common,66464,84,0.0012638420799229659
bcr,short,2,lunar_totem,T1,common,44049,1803,0.040931689709187494
bcr,short,2,lunar_totem,T2,common,44049,2189,0.04969465822152603
bcr,short,2,lunar_totem,T2,rare,44049,75,0.0017026493223455698
bcr,short,2,puzzle_cube,T2,common,44049,1506,0.03418919839269904
bcr,short,2,puzzle_cube,T2,epic,44049,22,0.0004994438012213672
bcr,short,2,puzzle_cube,T1,common,44049,1455,0.03303139685350405
bcr,short,2,shell_stone,T1,common,44049,26,0.0005902517650797974
bcr,short,2,ornate_gusset,T1,common,44049,2210,0.05017140003178279
bcr,short,2,tungsten_ankh,T1,common,44049,4382,0.09948012440691048
bcr,short,2,gold_meteorite,T1,common,44049,14231,0.3230720334173307
bcr,short,2,tau_ceti_geode,T1,common,44049,2291,0.052010261299916004
bcr,short,2,aurelian_brooch,T1,common,44049,4314,0.09793638902131717
bcr,short,2,demeters_necklace,T1,common,44049,2717,0.061681309450838835
bcr,short,2,vial_martian_dust,T1,common,44049,3802,0.08631296964743808
bcr,short,2,neodymium_medallion,T1,common,44049,111,0.0025199209970714434
bcr,short,2,lunar_stone_fragment,T1,common,44049,1625,0.03689073531748734
